timestamp,dpid,port,rx_mbps,hits,blocked,action
1787842841.809893,1,2,0.000,0,0,
1787842841.809893,1,3,0.000,0,0,
1787842843.811224,1,1,0.000,0,0,
1787842843.811224,1,2,0.000,0,0,
1787842843.811224,1,3,0.000,0,0,
1787842845.813296,1,1,0.000,0,0,
1787842845.813296,1,2,0.000,0,0,
1787842845.813296,1,3,0.000,0,0,
1787842849.634828,1,1,0.000,0,0,
1787842849.634828,1,2,0.000,0,0,
1787842849.634828,1,3,0.000,0,0,
1787842851.635851,1,1,0.000,0,0,
1787842851.635851,1,2,0.000,0,0,
1787842851.635851,1,3,0.000,0,0,
1787842853.638224,1,1,0.000,0,0,
1787842853.638224,1,2,0.000,0,0,
1787842853.638224,1,3,0.000,0,0,
1787842855.639691,1,1,0.000,0,0,
1787842855.639691,1,2,0.000,0,0,
1787842855.639691,1,3,0.000,0,0,
1787842857.640909,1,1,0.000,0,0,
1787842857.640909,1,2,0.000,0,0,
1787842857.640909,1,3,0.000,0,0,
1787842859.642418,1,1,0.000,0,0,
1787842859.642418,1,2,0.000,0,0,
1787842859.642418,1,3,0.000,0,0,
1787842861.644237,1,1,0.000,0,0,
1787842861.644237,1,2,0.000,0,0,
1787842861.644237,1,3,0.000,0,0,
1787842863.645087,1,1,0.000,0,0,
1787842863.645087,1,2,0.000,0,0,
1787842863.645087,1,3,0.000,0,0,
1787842865.646744,1,1,0.000,0,0,
1787842865.646744,1,2,0.000,0,0,
1787842865.646744,1,3,0.000,0,0,
1787842867.648883,1,1,0.000,0,0,
1787842867.648883,1,2,0.000,0,0,
1787842867.648883,1,3,0.000,0,0,
1787842869.650093,1,1,0.000,0,0,
1787842869.650093,1,2,0.000,0,0,
1787842869.650093,1,3,0.000,0,0,
1787842871.652400,1,1,0.000,0,0,
1787842871.652400,1,2,0.000,0,0,
1787842871.652400,1,3,0.000,0,0,
1787842873.653655,1,1,0.000,0,0,
1787842873.653655,1,2,0.000,0,0,
1787842873.653655,1,3,0.000,0,0,
1787842875.654894,1,1,0.000,0,0,
1787842875.654894,1,2,0.000,0,0,
1787842875.654894,1,3,0.000,0,0,
1787842877.657444,1,1,0.000,0,0,
1787842877.657444,1,2,0.000,0,0,
1787842877.657444,1,3,0.000,0,0,
1787842879.659105,1,1,0.000,0,0,
1787842879.659105,1,2,0.000,0,0,
1787842879.659105,1,3,0.000,0,0,
1787842883.491028,1,1,0.000,0,0,
1787842883.491028,1,2,0.000,0,0,
1787842883.491028,1,3,0.000,0,0,
1787842885.493470,1,1,0.000,0,0,
1787842885.493470,1,2,0.000,0,0,
1787842885.493470,1,3,0.000,0,0,
1787842887.493832,1,1,0.000,0,0,
1787842887.493832,1,2,0.000,0,0,
1787842887.493832,1,3,0.000,0,0,
1787842889.496783,1,1,0.000,0,0,
1787842889.496783,1,2,0.000,0,0,
1787842889.496783,1,3,0.000,0,0,
1787842912.069045,1,1,0.000,0,0,
1787842912.069045,1,2,0.000,0,0,
1787842912.069045,1,3,0.000,0,0,
1787842914.070322,1,1,0.429,0,0,
1787842914.070322,1,2,0.000,0,0,
1787842914.070322,1,3,0.000,0,0,
1787842917.901098,1,1,5.147,0,0,
1787842917.901098,1,2,0.000,0,0,
1787842917.901098,1,3,0.000,0,0,
1787842919.902476,1,1,4.992,0,0,
1787842919.902476,1,2,0.000,0,0,
1787842919.902476,1,3,0.000,0,0,
1787842921.904472,1,1,4.997,0,0,
1787842921.904472,1,2,0.000,0,0,
1787842921.904472,1,3,0.000,0,0,
1787842923.906102,1,1,4.998,0,0,
1787842923.906102,1,2,0.000,0,0,
1787842923.906102,1,3,0.000,0,0,
1787842925.907168,1,1,4.993,0,0,
1787842925.907168,1,2,0.000,0,0,
1787842925.907168,1,3,0.000,0,0,
1787842927.908362,1,1,4.999,0,0,
1787842927.908362,1,2,0.000,0,0,
1787842927.908362,1,3,0.000,0,0,
1787842929.910183,1,1,4.997,0,0,
1787842929.910183,1,2,0.000,0,0,
1787842929.910183,1,3,0.000,0,0,
1787842931.911336,1,1,4.999,0,0,
1787842931.911336,1,2,0.000,0,0,
1787842931.911336,1,3,0.000,0,0,
1787842933.912624,1,1,4.992,0,0,
1787842933.912624,1,2,0.000,0,0,
1787842933.912624,1,3,0.000,0,0,
1787842935.914325,1,1,1.378,0,0,
1787842935.914325,1,2,0.000,0,0,
1787842935.914325,1,3,0.000,0,0,
1787842937.916312,1,1,0.121,0,0,
1787842937.916312,1,2,0.000,0,0,
1787842937.916312,1,3,0.000,0,0,
1787842939.917549,1,1,0.000,0,0,
1787842939.917549,1,2,0.000,0,0,
1787842939.917549,1,3,0.000,0,0,
1787842941.918812,1,1,0.000,0,0,
1787842941.918812,1,2,0.000,0,0,
1787842941.918812,1,3,0.000,0,0,
1787842943.920014,1,1,0.000,0,0,
1787842943.920014,1,2,0.000,0,0,
1787842943.920014,1,3,0.000,0,0,
1787842945.921819,1,1,0.000,0,0,
1787842945.921819,1,2,0.000,0,0,
1787842945.921819,1,3,0.000,0,0,
1787842947.923576,1,1,0.000,0,0,
1787842947.923576,1,2,0.000,0,0,
1787842947.923576,1,3,0.000,0,0,
1787842951.755367,1,1,0.000,0,0,
1787842951.755367,1,2,0.000,0,0,
1787842951.755367,1,3,0.000,0,0,
1787842953.756685,1,1,0.000,0,0,
1787842953.756685,1,2,0.000,0,0,
1787842953.756685,1,3,0.000,0,0,
1787842955.758780,1,1,0.000,0,0,
1787842955.758780,1,2,0.000,0,0,
1787842955.758780,1,3,0.000,0,0,
1787842957.759892,1,1,0.000,0,0,
1787842957.759892,1,2,0.000,0,0,
1787842957.759892,1,3,0.000,0,0,
1787843569.328174,1,1,0.000,0,0,
1787843569.328174,1,2,0.001,0,0,
1787843569.328174,1,3,0.001,0,0,
1787843590.334164,1,1,0.000,0,0,
1787843590.334164,1,2,0.000,0,0,
1787843590.334164,1,3,0.000,0,0,
1787843592.334337,1,1,0.000,0,0,
1787843592.334337,1,2,0.000,0,0,
1787843592.334337,1,3,0.000,0,0,
1787843594.336505,1,1,0.000,0,0,
1787843594.336505,1,2,0.000,0,0,
1787843594.336505,1,3,0.000,0,0,
1787843596.336514,1,1,0.000,0,0,
1787843596.336514,1,2,0.000,0,0,
1787843596.336514,1,3,0.000,0,0,
1787843598.338320,1,1,0.000,0,0,
1787843598.338320,1,2,0.000,0,0,
1787843598.338320,1,3,0.000,0,0,
1787843600.340178,1,1,0.000,0,0,
1787843600.340178,1,2,0.000,0,0,
1787843600.340178,1,3,0.000,0,0,
1787843604.674138,1,1,0.000,0,0,
1787843604.674138,1,2,0.000,0,0,
1787843604.674138,1,3,0.000,0,0,
1787843606.675977,1,1,0.000,0,0,
1787843606.675977,1,2,0.000,0,0,
1787843606.675977,1,3,0.000,0,0,
1787843608.676994,1,1,0.000,0,0,
1787843608.676994,1,2,0.000,0,0,
1787843608.676994,1,3,0.000,0,0,
1787843610.679336,1,1,0.000,0,0,
1787843610.679336,1,2,0.000,0,0,
1787843610.679336,1,3,0.000,0,0,
1787843612.679201,1,1,0.000,0,0,
1787843612.679201,1,2,0.000,0,0,
1787843612.679201,1,3,0.000,0,0,
1787843725.764235,1,1,0.001,0,0,
1787843725.764235,1,2,0.001,0,0,
1787843725.764235,1,3,0.001,0,0,
1787843727.766562,1,1,0.000,0,0,
1787843727.766562,1,2,0.000,0,0,
1787843727.766562,1,3,0.000,0,0,
1787843729.767479,1,1,6.898,0,0,
1787843729.767479,1,2,0.000,0,0,
1787843729.767479,1,3,0.000,0,0,
1787843731.768146,1,1,9.801,1,0,
1787843731.768146,1,2,0.000,0,0,
1787843731.768146,1,3,0.000,0,0,
1787843733.769038,1,1,9.999,2,0,
1787843733.769038,1,2,0.000,0,0,
1787843733.769038,1,3,0.000,0,0,
1787843735.771213,1,1,9.986,0,1,DROP_INSTALLED
1787843735.771213,1,2,0.000,0,0,
1787843735.771213,1,3,0.000,0,0,
1787843737.773157,1,1,25.051,0,1,BLOCK_ACTIVE
1787843737.773157,1,2,0.000,0,0,
1787843737.773157,1,3,0.000,0,0,
1787843742.021089,1,1,21.573,0,1,BLOCK_ACTIVE
1787843742.021089,1,2,0.000,0,0,
1787843742.021089,1,3,0.000,0,0,
1787843744.022691,1,1,21.568,0,1,BLOCK_ACTIVE
1787843744.022691,1,2,0.000,0,0,
1787843744.022691,1,3,0.000,0,0,
1787843746.024186,1,1,21.575,0,1,BLOCK_ACTIVE
1787843746.024186,1,2,0.000,0,0,
1787843746.024186,1,3,0.000,0,0,
1787843748.025587,1,1,21.564,0,1,BLOCK_ACTIVE
1787843748.025587,1,2,0.000,0,0,
1787843748.025587,1,3,0.000,0,0,
1787843750.027416,1,1,5.861,0,1,BLOCK_ACTIVE
1787843750.027416,1,2,0.000,0,0,
1787843750.027416,1,3,0.000,0,0,
1787843752.028875,1,1,0.314,0,1,BLOCK_ACTIVE
1787843752.028875,1,2,0.000,0,0,
1787843752.028875,1,3,0.000,0,0,
1787843754.029329,1,1,0.000,0,1,BLOCK_ACTIVE
1787843754.029329,1,2,0.000,0,0,
1787843754.029329,1,3,0.000,0,0,
1787843756.030468,1,1,0.000,0,1,BLOCK_ACTIVE
1787843756.030468,1,2,0.000,0,0,
1787843756.030468,1,3,0.000,0,0,
1787843758.033345,1,1,0.000,0,0,
1787843758.033345,1,2,0.000,0,0,
1787843758.033345,1,3,0.000,0,0,
1787843760.033542,1,1,0.000,0,0,
1787843760.033542,1,2,0.000,0,0,
1787843760.033542,1,3,0.000,0,0,
1787843762.035683,1,1,0.000,0,0,
1787843762.035683,1,2,0.000,0,0,
1787843762.035683,1,3,0.000,0,0,
1787843764.037129,1,1,0.000,0,0,
1787843764.037129,1,2,0.000,0,0,
1787843764.037129,1,3,0.000,0,0,
1787843766.038899,1,1,0.000,0,0,
1787843766.038899,1,2,0.000,0,0,
1787843766.038899,1,3,0.000,0,0,
1787843768.041658,1,1,0.000,0,0,
1787843768.041658,1,2,0.000,0,0,
1787843768.041658,1,3,0.000,0,0,
1787843770.042279,1,1,0.000,0,0,
1787843770.042279,1,2,0.000,0,0,
1787843770.042279,1,3,0.000,0,0,
1787843772.043631,1,1,0.000,0,0,
1787843772.043631,1,2,0.000,0,0,
1787843772.043631,1,3,0.000,0,0,
1787843776.290220,1,1,0.000,0,0,
1787843776.290220,1,2,0.000,0,0,
1787843776.290220,1,3,0.000,0,0,
